leagueId,tier,number
bd80edf0-bf11-4d47-b96b-a2283d69e591,GOLD,120
bd84cea3-2244-471a-9792-48137bbc98a6,BRONZE,54
bd85acf9-91e0-43ab-a194-149ac61e9850,PLATINUM,201
bd88ddf0-8c16-4c2f-ba02-9a98fd814f5d,SILVER,104
bd897b65-576b-4cf3-a698-831769816aa9,IRON,55
bd8baa80-2f25-43de-be50-93f29fd58ec8,SILVER,189
bd8e7175-4bda-47f1-af9a-7310bcae0f16,BRONZE,124
bd8eb17b-a419-48b2-909d-8fc9c9a248aa,IRON,8
bd92a44e-779b-47fd-81c9-a9a5db27f03b,GOLD,200
bd939b6e-4c72-4b2d-b22e-2655f7f2c666,SILVER,190
bd9697db-760f-4edc-9f9e-1ab85473d986,SILVER,181
bd96ac64-ac53-4ff4-8f11-41b1b6c87238,BRONZE,108
bd998656-9080-48bc-9ac5-ed83cc2632d7,BRONZE,113
bd99ac8a-7a1e-4596-b4d7-c966390277c4,BRONZE,133
bd9c677f-e049-42aa-a6e0-e6b7af7750e6,BRONZE,93
bda4d299-4434-4da1-a474-6044530214a3,SILVER,191
bda96176-e8e9-4ea0-b9d1-6050f5e0f680,IRON,32
bdab16a9-0c3b-4e3a-aa65-94f56792d928,BRONZE,77
bdb505e8-45da-40cc-802c-82e2760e959e,BRONZE,51
bdb51bee-ca2e-44d7-a5e0-c40041c0427d,BRONZE,138
bdb6322c-f367-444b-b3e5-2dc7fba82b5c,SILVER,192
bdba4e4d-e825-437f-bc9a-3661b536fe67,BRONZE,146
bdc0f0bb-f067-466c-9c39-1ea003dae9bd,SILVER,121
bdc1446c-060b-4f64-8a1e-dc3e58ec2019,BRONZE,107
bdc3dbae-1814-4822-9f20-1bcb27a244f5,IRON,52
bdc40c7a-0052-466b-b79f-88f464aa1e9c,IRON,40
bdcb477d-8554-4600-ab18-cda8c032614a,IRON,13
bdcc810e-d47e-4794-af0d-794b7bb55b07,SILVER,75
bdcf89be-6bd1-43fc-8de1-33f52db38a4a,GOLD,186
bdd24fc2-c740-460f-8d77-5970b0e08ca5,BRONZE,95
bdd29671-7844-476d-bd34-8989fb895a43,GOLD,157
bdd50022-0444-4fbf-8f53-87c2dd447f17,PLATINUM,149
bdda44a1-ab40-430a-84fc-1a04e3c12c9d,SILVER,169
bde038f0-ee26-415a-b629-f0094fa24b2c,SILVER,131
bde4f730-7e92-4f07-8e36-c1b56fd73034,BRONZE,60
bde5d92c-2b01-494e-93d9-45480502166f,BRONZE,51
bde8dfa6-4464-4ef0-af6f-a95835730d7a,IRON,28
bdedad5d-6c77-4c31-b3ef-8c3c4455c0ae,IRON,21
bdedec65-e669-4775-91b2-88ca74b91b75,SILVER,182
bdee78d7-c6b7-409a-8487-0f31ae429262,BRONZE,33
bdef7a70-4d9e-4dba-aa0f-1fb0e3ebedcf,BRONZE,129
bdf0dcfe-efa6-460f-9d61-1a802e0d98ab,GOLD,180
bdf27793-f4df-42a8-83cf-2998a92f7fd3,BRONZE,48
bdf48517-f9c2-46af-8dde-9e00590f0396,BRONZE,61
bdf5562e-1ca5-456b-b686-9877573cb47f,IRON,23
bdf5b73a-ad59-4fe4-80f7-381449ef2220,GOLD,175
bdf7bff4-1b26-4aaa-bd7f-3768be84b829,GOLD,106
bdf82603-5dc5-4520-a81c-c5857f549b8e,BRONZE,37
bdfbb815-e2ba-4a2f-b82e-cfd7dc365927,SILVER,192
bdff5078-9214-45ea-aeba-5225b86c6a6f,PLATINUM,129
be013758-1641-4b25-8481-cd9bead8daf4,BRONZE,120
be028864-a57d-4b19-95c1-ab94c9d0e113,SILVER,184
be042452-050c-471c-b216-9816f56b5a18,GOLD,196
be058af5-e675-4610-9929-c22521b3fd00,BRONZE,65
be06710d-2308-4350-9d71-f30466b5ffb3,GOLD,106
be0b55cd-8a2c-4fbf-a6d3-5ce18a7a8f96,BRONZE,101
be0bbabc-8f44-47cc-8709-0cbe802a72c3,SILVER,116
be0e4120-e527-4213-ad75-f662de6fc476,SILVER,182
be0f8d2b-8e4d-4a3b-a218-19bda2988282,BRONZE,39
be0fa36b-70fd-41a6-a3c7-c40cf04e081a,BRONZE,81
be1193f3-5c63-430f-9c71-a54c8464f687,SILVER,93
be15a36a-a235-4d9d-a60b-9bf9f7233abd,SILVER,135
be183fff-80eb-452a-a204-58a8c5ab2b41,BRONZE,124
be1abaa8-ddcd-4cac-bb0d-bab47348f9b4,SILVER,125
be1b64ba-bff9-49bd-aa0b-2cfb5c476f9f,SILVER,100
be1ba87a-6c76-403d-8a3e-d95bcb8d552d,SILVER,191
be1f1839-411f-459e-8874-9c22cde906b7,IRON,25
be230cd7-dc64-461b-91c1-ae5764c59215,BRONZE,126
be231f1b-3e5c-4eaf-8d71-49efa468b7f5,PLATINUM,199
be263258-b214-4df4-b0d3-d5f061c61e69,BRONZE,66
be28733b-b6d1-4943-b138-501747613ab3,IRON,82
be2b51bf-0265-4697-837e-a8ff5ec4ef71,GOLD,198
be2e09a6-a897-4d8f-8b55-7d01d88b3409,BRONZE,63
be2e8a9b-7c58-4b6a-baa8-5e07c71a0b34,IRON,31
be2f7066-d88c-4076-932a-01f9ac48849b,GOLD,152
be30a569-d909-412d-9dda-8cac1eb0114d,IRON,44
be350651-7d70-402a-bfa8-e6959d010820,BRONZE,93
be3852ae-b2e0-4ca1-a883-83fddd5b6f3c,BRONZE,83
be3ade66-fcd5-437a-82d4-922bd6a46709,GOLD,129
be3bb074-ffac-4c53-bf44-ace5e9f602d8,BRONZE,63
be3ce9dd-c2c7-4134-884e-712a76cc244f,BRONZE,142
be3dc6ea-fdcc-41c3-9b03-5a858608c2f8,GOLD,105
be41c7eb-b12d-4015-a2bb-12a73c428c53,IRON,19
be425777-1dc5-4ea3-abd7-fc5419a026d2,SILVER,149
be42881e-c9c5-4939-a647-23707c6501a7,GOLD,194
be450285-b707-41fc-b663-9cf5b651ea90,SILVER,156
be459b80-b76c-4d5c-aa01-0ffec21b2207,BRONZE,103
be4e6ee3-a066-48ae-ab16-347e3eef159c,BRONZE,146
be51d26d-e40b-4321-aa1c-3626eba0fa84,IRON,87
be56c423-54bb-4c8a-941d-9fd57d9590ff,BRONZE,143
be58c759-d8f9-4e4f-a36b-fcdf812fdede,GOLD,194
be5b63cb-03e0-4940-8350-cad750f006f2,SILVER,139
be5bb73c-a2b1-4b68-a817-eab41cc2188d,SILVER,194
be5f4757-7789-4ef9-9aa3-b9f81fd75071,SILVER,190
be6010e7-246d-4796-9918-d36f74a41cdb,GOLD,198
be62d24a-70c1-491c-ab0d-07e90af4ea15,BRONZE,133
be631c11-0072-47ec-a830-f7c82c5e96e1,BRONZE,76
be674e54-7fc5-4065-84b1-b6ab1f7ce1eb,GOLD,198
be6764e8-487c-473e-af9d-a2441a012d61,BRONZE,109
be6aebb5-60e2-491c-ab7d-f387bfe54622,PLATINUM,222
be6c134e-5a51-4bed-90f4-d2007c1cf2c8,SILVER,81
be71e1bb-de07-4045-a7e9-2421da6dd488,SILVER,167
be78864e-3bfa-4276-a5da-827d50f0ae40,SILVER,117
be7954d4-fd03-484f-8bb8-787a721d1919,BRONZE,113
be7e8894-319d-47ee-8e3f-6c3f90ea6fb0,GOLD,136
be7fde3a-75b9-458d-94c7-cab0b7250479,SILVER,194
be815e48-2331-4b4c-8dc7-197097297983,GOLD,116
be81e9ab-c52d-40cf-9d19-89010a92814d,SILVER,160
be827e28-82df-4b09-8e74-209876226b1a,BRONZE,123
be83bbd8-3c25-40ca-b3f6-01c41066fd94,BRONZE,42
be857efc-b1e9-430b-95af-e8043d82051c,PLATINUM,166
be869312-4c7a-4208-9bec-77f5abb36473,SILVER,75
be87d8d8-a854-4808-bbd9-dae565e13658,SILVER,170
be8a11f0-e854-4182-bf06-26f6194b60a5,IRON,26
be8ac227-60a9-453b-8c77-9ff092280b75,SILVER,101
be8b69a6-9a95-4823-940a-daa62eadfbe7,IRON,38
be8ca83e-0e15-4e06-995b-27f2c13e99fa,SILVER,192
be8d9a99-9eab-4da9-a3dd-af8a997eb668,IRON,12
be8e401e-71c6-43f2-8a7d-ded1c310df9e,SILVER,173
be902cfa-8234-4566-9339-823950632f37,IRON,15
be90dfad-61ca-49e5-8256-1b656510c9da,BRONZE,123
be9122e0-5016-4dbe-87a3-b2ba8961ff06,BRONZE,141
be99ee97-3fb0-4f00-9d18-c4d40d6f805a,IRON,8
be9a6e5e-e545-4025-8651-8fbb3c54e308,GOLD,200
be9ad7ec-7c26-4c67-b1a8-c2d16a340548,GOLD,189
be9bb7f3-730b-439a-b7fd-71c14ae9d169,SILVER,174
be9d4fdd-e09f-410b-9666-b5a75df635bd,BRONZE,71
be9fcff3-648a-45a1-a838-65b727874057,BRONZE,140
bea28723-f7c4-4f26-ac69-3e281a1f490f,SILVER,170
bea2a2d0-70d0-4f3d-8137-e2e1820c273c,SILVER,172
bea4896e-f393-4cda-82d7-5fed55f98dbb,BRONZE,140
bea50f33-4fa6-48b4-b121-7be3c85dd6cb,SILVER,195
bea52f13-b86d-436e-8f0a-589ed4c58f8e,SILVER,101
bea5ae31-f554-4b41-b54f-81a4b7b87974,SILVER,82
bea7a81d-683f-41be-ad88-e94202612f4c,DIAMOND,102
bea91e82-9366-4aa1-9fd9-5d8c12b35e99,BRONZE,31
beab319e-08a6-437a-9960-ac86682e19bb,IRON,21
beb26af4-9675-4bb2-9494-34dc7febccd6,IRON,19
beb62fd6-0e45-447b-a894-716ffdf7d99e,BRONZE,30
beb675ab-3320-4538-aabc-08c6ddb4c826,IRON,24
beb697b9-5d5b-4a9c-b439-6b57bedf9ed3,PLATINUM,216
beba9342-30e9-415a-9a77-1e9fed01080b,GOLD,211
bebbd8d7-8ece-419e-af4b-cc7e4747aeec,SILVER,172
bebc1230-9f3e-4cdd-957e-a154b1dae339,BRONZE,97
bebd0cb8-e423-4956-95b0-3f45810fbe68,GOLD,201
bebf685c-714f-4959-8cc1-f4e8c8959de4,GOLD,197
bec10198-5ad7-4666-82d6-e9aa71a08cda,BRONZE,72
bec2acd2-5047-48a4-9792-51a92b3b17f2,SILVER,164
bec48fec-3af7-448a-a1e7-b5721357acfd,BRONZE,123
bec55377-9fb6-4db0-ba28-e9c6fabda7ba,SILVER,160
bec57d22-29f2-47e1-9a9d-a95c3a4acd69,BRONZE,44
bec5b909-ae73-4d19-bab6-4f7244973073,GOLD,193
bec73496-cae0-496c-89b3-55b69043a863,GOLD,197
bec78e08-a57c-40e0-ad94-e175744cd21d,BRONZE,125
bec7aafd-ae66-4184-98fe-12a952c5f6e1,BRONZE,34
beca993a-c09a-4206-a9b1-8e7df8c99fcf,SILVER,187
becad2a1-8e57-4c4e-8afd-f7507d752c20,BRONZE,155
bed16e75-756c-46c8-bca4-1f3719c140ac,PLATINUM,132
bed3d5cb-7543-42e7-bb43-084f50dda835,SILVER,167
bed636a0-b612-48a9-9333-1260af85bb4b,IRON,21
bed9434e-d116-4fff-b831-a7cc9fd7268b,BRONZE,25
bedcec3f-3ebe-4fd6-87a8-8c8ea20ca876,PLATINUM,200
bedd3fd4-ba38-47b2-814f-4a04ea43e2a4,SILVER,189
bee3709d-7c1b-4aaa-8b42-54d009863081,GOLD,191
bee3a855-b276-436e-a163-935a68865df1,BRONZE,50
bee401e5-5e74-47e4-a1a1-08e0fc7d7acb,BRONZE,80
bee7fd8b-46a3-4656-ad61-5aba09939321,GOLD,197
bee8aa58-8f48-4627-b29e-976aa8bccfef,PLATINUM,200
beebb9d9-81ad-474b-9b17-8466f162fba5,PLATINUM,250
beec2246-85ca-45bd-b618-32d66a49a931,PLATINUM,103
bef0dfed-228f-4c43-9de5-9136d1cd629c,BRONZE,38
bef382ec-ff5d-47ad-804e-de7d6df12cbf,BRONZE,122
bef38ce5-a14f-4139-88a0-1aeab8cf9989,SILVER,197
bef717e9-f088-4216-8c24-a3f87914b11f,SILVER,185
bef772e2-4839-4e75-86db-f2e33e68480e,SILVER,96
bef8f4ac-1e7e-44dd-b4ca-e7e28c094c6e,BRONZE,79
bef92ed1-38dd-4d3e-9f18-374be7bda292,BRONZE,34
beff7cf6-ff45-4e7b-9166-f58e306d87e7,DIAMOND,201
bf06f9ad-8e74-4a55-a159-4f7c2d95c0d7,BRONZE,126
bf072220-eccc-4c2e-91ac-967dad8a1a1f,SILVER,94
bf0b5563-b099-404f-be6d-3186a9331f78,SILVER,174
bf0b8d44-8e13-4555-9df0-9bef44dc2600,IRON,36
bf0ca5c5-6500-41e7-96f6-e204a771dc36,SILVER,191
bf0f2abd-e9b5-4aad-a68a-ddc43398a71d,IRON,79
bf0f667e-c35b-46dd-8b30-303c330ea8fa,IRON,14
bf11bf28-0fd1-4ba5-bcd6-24b933578e1b,BRONZE,152
bf151fd8-0693-4433-9caf-609af45eaa43,BRONZE,46
bf1595c3-abe7-4544-aa89-25681b6af00f,IRON,46
bf19df19-ac18-46f7-b248-9de59e79c098,GOLD,174
bf19e559-dabd-48f0-a10a-c8836f6df0bc,SILVER,195
bf1a039e-3a57-4505-8800-6edf4728ace5,BRONZE,93
bf1d17c1-f525-4696-a693-31992ef61e50,BRONZE,133
bf1d8788-4fc7-4a58-bbbe-fb5d197893c1,BRONZE,92
bf1ef390-6a50-4bc9-8049-bf78ecca53cc,SILVER,105
bf20bbf3-aa94-439f-8f7f-3bdde0f1ed31,BRONZE,96
bf217f3c-93e3-4dcf-b38c-7897a59b7763,BRONZE,144
bf224c4e-7266-4a15-9b99-4ae7dc7a090a,GOLD,92
bf2ca673-97c6-4a86-bff9-312cbc4a992f,BRONZE,114
bf33894f-0a51-44b9-ac9c-96369f2a068d,GOLD,125
bf33d373-03a5-4613-84d2-8774ca7bfe20,BRONZE,126
bf36b9c4-6011-4454-bbe7-02964f3125d3,SILVER,159
bf36e275-0528-47cf-bfeb-f645fd8fe614,IRON,31
bf384400-539f-4313-8914-cb657e4ad9f7,GOLD,196
bf3e4066-efe6-4f1d-820b-0197216a4ea6,SILVER,72
bf400484-9e0e-41a1-b03c-2a90e7bd97bb,BRONZE,86
bf4046ee-a5cc-4b14-a458-7dde9d0cb888,PLATINUM,215
bf412906-4d07-44ea-afbe-de90718a3665,GOLD,186
bf43425c-0482-4bb7-9b4e-75dfd41865b6,BRONZE,123
bf4a78be-716f-43d2-aee6-b8196bd328bf,BRONZE,143
bf4aade6-12fc-4ece-8bbf-94270ec13f69,GOLD,141
bf4b911d-b361-4b93-94bd-33298bf60fb0,SILVER,77
bf50550f-ecd0-4251-9476-0bc1da6e8a7f,BRONZE,51
bf5160e7-d68a-451c-a149-0192b96e8977,IRON,14
bf5265a1-c4e8-4fab-a613-68ea17e28349,GOLD,200
bf571450-d540-4612-8768-18d79f6a21b0,GOLD,189
bf58c95c-886a-43a4-a006-374538e0a9d0,BRONZE,49
bf59f743-1926-4f03-a5b3-84b8538476a6,SILVER,159
bf5cd73d-cbc2-4613-a77d-ed4d85e49049,GOLD,107
bf5d6aff-3893-4c62-9836-e86be256706c,GOLD,195
bf5e56fd-76e8-418c-8204-8ec400061d63,SILVER,188
bf5edfa3-8c8d-4e14-8d61-fa108a830d00,SILVER,154
bf6128db-d98f-4bd8-a1f8-d70dd24ba5aa,SILVER,80
bf644d48-8240-4f4a-9dd9-22f77dfb36c2,BRONZE,96
bf6aa08c-8d40-49b4-82ef-b83ee69990bc,SILVER,180
bf7390d2-cac5-4089-87fe-c9a16df7cef7,SILVER,188
bf759bbc-1ddf-4594-8cf1-d63298924fee,GOLD,104
bf764053-c60d-4e40-b5e3-310189d2d0d9,GOLD,106
bf7734a8-738f-4000-84c7-d5c1f59abe26,SILVER,153
bf778aae-d1a3-49f7-af80-61d50c71d87b,BRONZE,135
bf7d9258-47af-4690-b267-7adefd7da926,BRONZE,146
bf7fe218-e87d-4d36-8242-646e1c8f61b6,BRONZE,50
bf805b7d-5cfb-42c2-b02b-f10539f80a80,GOLD,145
bf806c7b-0766-4111-a604-479cb36dbd43,SILVER,185
bf86c203-e48d-4fac-bb3c-b50ab50d5be6,PLATINUM,199
bf89d6ec-adc8-4f1b-a851-e312a1248c9f,IRON,37
bf8bcab9-f853-46ab-8783-f9465ea39f72,BRONZE,73
bf8bda65-b937-4278-b43e-4ffe7cf41478,GOLD,214
bf8f5dba-cfe7-4f25-95f1-e6ad005d52bc,BRONZE,35
bf8fe007-5fd7-4a71-94c1-f02f9717cb43,IRON,14
bf90d50a-b8d9-416f-ad19-d4ec9b7230dd,BRONZE,40
bf91ddb9-f59f-4525-bb8d-9e52bb7b23ed,IRON,28
bf99232d-0198-40f9-8bb2-52fb3f417465,BRONZE,42
bf9a9f9f-bf56-419b-817c-35532afd7a8f,BRONZE,41
bfa0b8c1-bb62-48e5-84f6-07921076bd86,BRONZE,44
bfa1bebd-a7d0-4670-a150-201e37a89bb5,BRONZE,80
bfa3251b-5aca-414f-9a5b-ca2da310c235,SILVER,81
bfa8a478-0ddd-4aaf-9c33-790846e77ef0,SILVER,191
bfaab933-d202-4cb9-b587-8e9c65052ed2,IRON,50
bfadb7a3-23d0-420e-87cc-dce0f5fc61aa,SILVER,97
bfadc3cb-e40d-46af-8855-83ae02edb74f,GOLD,195
bfae0df2-d8ac-42d2-82e0-1c4494ea824c,IRON,32
bfafafa8-dfa8-42f9-8b67-953f6fc8e122,BRONZE,41
bfb16c11-4e4a-4a26-8b4c-35bace4f8532,BRONZE,107
bfbca1ef-04bd-4042-8e66-fb9ad9d73d34,SILVER,121
bfc3b7e3-56ed-4d50-a702-b5f87f618fcf,SILVER,192
bfc76e6c-7a03-4a99-9a65-274a314769b0,PLATINUM,155
bfc7cc24-a89b-401b-b702-3dfca0d8419a,BRONZE,118
bfccdcaf-f6db-4155-82af-b84a8ca2034d,GOLD,201
bfcde599-c062-4190-a0f2-b716b0601068,BRONZE,43
bfceb405-ece8-46ca-8d1d-6a6f061d06e8,BRONZE,72
bfd04fc0-cc66-4c40-9ca7-3be6b8a92bd0,SILVER,136
bfd29d13-25a3-4b37-addd-02ec7104ff10,GOLD,194
bfd703e0-06c7-4889-8d2d-4ad8f339c45c,GOLD,198
bfd70c2e-417f-4b35-a180-c4be346373b9,BRONZE,39
bfd989e0-b942-443b-b71c-fae39a8208e1,BRONZE,101
bfd9ec24-c928-4ee0-bc10-0cad09d79a7d,BRONZE,28
bfdb5d6d-ae19-4b18-baac-f9c6fef7fa50,IRON,61
bfdee2d1-2565-443f-ad92-1c60134f0187,BRONZE,121
bfe044e3-cc85-4877-a71d-b6105a47cc54,BRONZE,34
bfe05c1b-92a4-405e-8723-729c8983750b,SILVER,187
bfe0ffb3-b1b2-4d33-9ba6-8ea8b59e05be,IRON,25
bfe25db3-cd65-40a6-8222-02f884bfa69b,SILVER,161
bfe92eee-dc6e-4be0-8302-1911da40bcd8,BRONZE,37
bfeb0d1b-3e4e-4e9b-8885-2d31af32e151,GOLD,198
bfec9fd3-e1dd-4ef0-8e17-fff95ead4f33,GOLD,199
bfee9682-c113-4020-8195-718ff4e31d7b,IRON,47
bff27f07-54a6-4ba7-8e55-e597e15cc2af,BRONZE,45
bff2cf11-a8fd-43dd-b237-a3ce14e55604,PLATINUM,199
bff526fa-5820-4113-89c0-2c26f7ee5c98,BRONZE,40
bff5ecc2-fcba-4028-89cb-02c9f7cd7ca6,BRONZE,25
bffc015f-26bc-4fed-be4c-ea1ab2e0937b,IRON,35
c002d2a5-dcf8-435a-b31e-17b78d0bc118,IRON,59
c0030796-3106-41da-ae26-97bb360c4197,BRONZE,32
c0038cab-3b50-4b37-9d55-221539cf7af2,SILVER,97
c003ebf9-b518-4c11-a7c2-81bffcbf16ac,IRON,10
c0041045-4136-47f0-a4d2-0ab92c86c04c,BRONZE,97
c0055825-8f0e-4f21-b506-4727b479f616,IRON,30
c005708a-c676-4e1a-a9d0-e38ad57cfa51,BRONZE,78
c00b9626-dc57-4754-96ba-c88b4aa56d7a,GOLD,193
c00d8502-4821-40f2-a748-ca196e884885,GOLD,141
c00e8ac4-a777-4430-9244-5a4581dfc631,BRONZE,73
c01003c1-4a73-4fe3-8477-3a91592e5d5a,SILVER,168
c010527b-c6fc-4581-84b7-ec2a992bc8e2,BRONZE,39
c013e725-f5e7-43ae-b53c-313d32580756,BRONZE,41
c019a018-99ef-4a8a-bcdd-9aea79ddde9d,SILVER,79
c01ad23b-a553-46ec-8b10-49606fb08639,SILVER,171
c01bb3d6-c467-4d7c-be9a-4bfd9ca57f8f,BRONZE,66
c01bd83b-9b27-4f1c-8ca8-3e6cb23eb066,BRONZE,147
c01d70f6-00d1-44d2-9cf6-85586933cf09,IRON,26
c01e12e3-53f8-4a50-9142-5d7ee9758b07,GOLD,198
c0210dd0-5c64-4295-946b-b7d23467daf6,IRON,48
c021d92f-fb07-418b-a1ad-f9fb91ab18d7,GOLD,97
c0220301-0708-41b6-a021-5d510132b383,PLATINUM,200
c024c408-ce62-43a9-be80-99b0c1f20f48,SILVER,97
c025cad6-78a5-4938-b074-51041fad20f6,IRON,8
c02636df-193d-40d0-b1b8-79c2e6919078,SILVER,187
c026ea77-52c7-4475-a5c3-18771e00131d,BRONZE,55
c028765a-2af8-49b0-a96d-2c9311b75445,GOLD,190
c02af630-0c21-46e9-94c4-f580883ffab5,SILVER,94
c02b9c77-24dd-4a53-a7b3-99c47257d918,IRON,20
c030160f-7509-4ffa-ae2e-c7dc0443ebe1,BRONZE,54
c0313ee8-c09d-428d-9f54-98f2fbc8ab82,SILVER,189
c0318bf7-a24c-409d-99aa-a0e8a45c7064,BRONZE,82
c03553e1-4cf8-4324-8760-b66e02e25335,BRONZE,54
c035c7e5-dbb5-4a8e-8e19-462587beae3a,BRONZE,72
c03a69cd-e055-47ff-a717-94e5fa2b476a,GOLD,195
c03c452d-f671-473d-967e-ae4fa9628ff3,BRONZE,132
c0440450-f603-40a6-b386-b7bb19965fc2,IRON,17
c0462f95-2c34-4c74-894a-ee988c310ba6,BRONZE,121
c046720a-4349-49e8-b286-9a2914f2c35b,PLATINUM,199
c0476d2d-db47-4985-a4f5-c9c38bf2e5ad,BRONZE,140
c04837c5-4d9e-41a6-ae98-bce2cfcf682b,BRONZE,66
c04cd1c5-52f0-4f08-a392-05cd1d66baf2,IRON,6
c04e9a16-d9c9-40a4-8618-c9e8b5a78dc8,BRONZE,148
c058663f-c320-4891-9c87-8537e56eb9ac,GOLD,140
c05aaf93-a1c6-48e3-9b4c-52794dd26f2c,SILVER,107
c0639f0b-b480-4e84-a4df-23e666bec55c,BRONZE,61
c069605f-88b0-4703-bcc3-69ca9bfefe43,SILVER,101
c06b7d0d-80a4-46bc-8349-da0fcf2f3a8a,SILVER,68
c06c555b-68b9-46ff-ad33-fbdfbae65039,IRON,15
c0748b8e-5aae-4a41-9794-5d5365fb091a,SILVER,75
c0757ea4-d9a8-487d-9e4a-575d9c71bb22,GOLD,107
c075e8e7-6ed1-4800-b314-b2c3007054d5,GOLD,195
c07708f0-fb38-454e-811a-b770f539cb99,BRONZE,136
c078b428-e687-495a-b0bc-560a9e59b69f,SILVER,162
c07d8217-20ac-4291-8dce-aa65eda0d7cb,IRON,33
c07ee5c0-eaf4-4364-9621-b020038b9c54,BRONZE,112
c07fb371-39bb-41a1-9079-ccec34941d1d,BRONZE,69
c07fea6f-7d61-4738-8998-154e09814e71,SILVER,95
c08366a1-8d70-4c9e-98fa-733c9a09fbec,IRON,36
c0844dcf-f2d7-4942-b431-1c969cff756c,SILVER,161
c086524a-70bc-4342-829c-ff330d7efa69,BRONZE,60
c08dfd83-2f69-4f1a-9437-9aa6ebe0f877,GOLD,184
c090b23d-7f62-4bd7-8ad2-95240e761a80,SILVER,154
c0934aa9-77f6-43fd-8339-273716b9fb96,BRONZE,24
c093c73d-53e9-4d0b-b894-225f39824d5d,SILVER,82
c096ca05-58c8-4ac3-9f80-c3e00206bb38,BRONZE,35
c09b0d30-2b26-43bf-8f57-328338d57d51,GOLD,185
c09b0fab-36f7-4084-869c-128fb7911abe,SILVER,200
c09cf9fa-4b23-4322-9360-e3d966e9b8a9,GOLD,127
c09d93b9-b8f0-419e-9583-eb7f6f0a4412,GOLD,190
c09e1e1c-f36a-4401-ab11-29e88b4d6494,SILVER,188
c09e9266-9c83-41bd-8527-39ca47062ffe,SILVER,183
c09f5ed2-b62f-4118-847c-dff53462ccea,GOLD,204
c0a211b7-8e82-4569-ad90-6e750ac63dba,SILVER,99
c0a2fffb-282c-4f1b-aed5-d5f81de4ea1b,BRONZE,140
c0a50769-c00c-419e-89c5-510239642805,BRONZE,49
c0b1b33d-7677-45d8-83f2-64a73ddebe1b,GOLD,220
c0b3061b-7ae7-43cd-b02d-c389bc977623,PLATINUM,200
c0b4d23c-ae84-4da1-b5f7-76d5c16f0873,GOLD,172
c0b5b2b2-6fff-4aee-becf-f2da3e10ff35,BRONZE,115
c0bb1e1b-b3db-46bc-b9bc-9d6d39057a6e,GOLD,182
c0bc4833-bddc-4d83-a908-6deb71fc6e1b,SILVER,149
c0be8899-a3c0-43da-9f72-2cab455c874a,BRONZE,61
c0bfcdb7-c22c-43b3-a40f-7d72c95361ed,GOLD,193
c0c19700-38f2-49a7-86d9-1507f067644b,IRON,62
c0c370a3-2c48-42bb-9123-d1114236e45c,IRON,62
c0c54256-9fc1-4d6b-affb-205ec84fb30e,SILVER,105
c0c98725-e31e-41a2-a12b-be8994e23aee,SILVER,158
c0d1ffed-bf8c-44b9-adde-fe1602837535,IRON,33
c0d580fa-095a-4418-95cf-0aa071b0c777,DIAMOND,130
c0e06ece-8565-4917-b3e5-dc60116fce1a,IRON,46
c0e0e175-8e42-49a4-b1a8-7a7e98c46f19,BRONZE,159
c0e1f74c-1a2d-4d9c-94a8-638a961b7613,SILVER,177
c0e5488f-1c15-45e2-bcfe-bba2b65833a0,SILVER,165
c0e557ae-956d-4b0c-a74f-ae17f02bc390,BRONZE,39
c0ea8cc7-6fef-483c-a1da-2ec63220af20,BRONZE,66
c0ebd8f7-46d6-44f5-8dc9-98ca56a88160,BRONZE,68
c0f00a3e-e39c-480b-8f74-aa3190866a52,SILVER,170
c0f4435d-73d8-4cbd-9ac3-520f37a139fe,IRON,87
c0f848f8-e78f-4452-bb62-4a377b8c9d50,GOLD,182
c0f9ec35-b5f4-4ac2-91a6-2b177cd1d99b,SILVER,158
c0fb5a38-9316-4270-abf9-71e35e2585fd,IRON,31
c0fc80c9-397a-4616-b9a1-4883fd8b36aa,SILVER,116
c1018d4e-2132-402f-a499-49ac3972e4e5,PLATINUM,202
c1039ac2-92e7-40b2-99ee-77fff9924189,IRON,3
c1068382-aefd-482e-9c2b-f91501069cd5,GOLD,119
c1069a92-8976-4445-aa89-96292236df4c,SILVER,112
c109ab6e-9969-4496-96ec-863f96c59fb6,BRONZE,59
c10a62d8-86a2-4aaa-ac56-dec42ec52af9,SILVER,192
c10d3ca2-581a-43ce-a6a3-99f6d80f2505,BRONZE,52
c110b5cb-be7f-4d5b-96a1-da60a01ffe4b,SILVER,142
c1123348-f755-49ba-8eda-ea68b3444589,BRONZE,77
c1158105-0799-4c08-a547-86f07dd9bc41,GOLD,127
c115ae0c-9100-4329-b0f4-bf1a1a74fb4b,SILVER,184
c118a4f9-ea15-49e2-80a2-1a3147dd8933,IRON,23
c11f3227-31c8-4842-80de-24ba06c835b2,SILVER,152
c12a38ec-cdb4-4a1a-ba1b-28e7fc62fe88,SILVER,161
c12b30f0-3249-4565-869f-912309450d22,BRONZE,81
c12ed1cf-9535-4a61-9168-a68afe712b58,SILVER,84
c12ee546-4579-4a4b-9c36-6ee6a737bc12,SILVER,97
c12f50a3-d027-4074-ad1c-cb3df666f36e,SILVER,188
c139a5e9-3ed6-4455-bad8-2ad2cee7cb5a,PLATINUM,100
c13a9480-5ccf-43c3-ad18-30b94c6ca6b8,SILVER,186
